date,race,rider,rank,team
28-05-2017, 2017   »   Horizon Park Classic  (1.2),Anton_Moruga,61,ISD-Jorbi_Continental_Team_2017
28-05-2017, 2017   »   Horizon Park Classic  (1.2),Maksym_Vasilyev,64,Yunnan_Lvshan_Landscape_2017
28-05-2017, 2017   »   Horizon Park Classic  (1.2),Oleksandr_Golovash,69,Minsk_Cycling_Club_2017
28-05-2017, 2017   »   Horizon Park Classic  (1.2),Volodymyr_Dzhus,70,ISD-Jorbi_Continental_Team_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),nbcoureurs,82,all
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Odd_Christian_Eiking,1,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),David_Gaudu,2,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Laurent_Pichon,3,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Julien_Loubet,4,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Kevin_Le_Cunff,5,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Julien_El_Fares,6,Delko_Marseille_Provence_KTM_2017
30-05-2017, 2017   »   Games of the Small States of Europe  (JR),nbcoureurs,28,all
30-05-2017, 2017   »   Games of the Small States of Europe  (JR),Pit_Leyder,1,Leopard_Pro_Cycling__2017
30-05-2017, 2017   »   Games of the Small States of Europe  (JR),Julio_Pintado,5,Massi_-_Kuwait_Cycling_Project_2017
30-05-2017, 2017   »   Games of the Small States of Europe  (JR),Oscar_Cabanas_Quintela,13,Massi_-_Kuwait_Cycling_Project_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Mathias_Frank,7,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Daniel_Navarro,8,"Cofidis,_Solutions_Credits_2017"
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Benjamin_Thomas_2,9,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Mikel_Bizkarra,10,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Benat_Txoperena,11,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Perrig_Quemeneur,12,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Remy_Di_Gregorio,13,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Romain_Combaud,14,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Axel_Domont,15,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Julien_Antomarchi,16,Roubaix_Lille_Metropole_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Romain_Le_Roux,17,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Franck_Bonnamour,18,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Alo_Jakin,19,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Clement_Venturini,20,"Cofidis,_Solutions_Credits_2017"
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Kevin_Reza,21,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Damien_Touze,22,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Benoit_Cosnefroy,23,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Samuel_Dumoulin,24,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Flavien_Dassonville,25,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Fabio_Tommassini,26,d_Amico_Utensilnord_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Florian_Vachon,27,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Tony_Hurel,28,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Aitor_Gonzalez_Prieto,29,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Simon_Guglielmi,30,France_2017
04-06-2017, 2017   »   Grand Prix Priessnitz spa  (2.Ncup),nbcoureurs,74,all
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Pierre_Gouault,31,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Thierry_Hupond,32,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jeremy_Bescond,33,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Pierre_Luc_Perichon,34,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Quentin_Pacher,35,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Yann_Guyot,36,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Lucas_De_Rossi,37,France_2017
28-05-2017, 2017   »   Tour du Jura Cycliste  (2.2),nbcoureurs,87,all
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Johan_Le_Bon,38,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Thomas_Voeckler,39,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jeremy_Leveau,40,Roubaix_Lille_Metropole_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jeremy_Maison,41,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Roman_Maikin,42,Gazprom_RusVelo_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Tom_Vermeer,43,Team_Differdange_-_Losch_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Federico_Canuti,44,d_Amico_Utensilnord_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Aritz_Bagues,45,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Alexandre_Pichot,46,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Ivan_Centrone,47,Team_Differdange_-_Losch_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Ryan_Anderson,48,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Julien_Simon,49,"Cofidis,_Solutions_Credits_2017"
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Fabien_Canal,50,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Axel_Journiaux,51,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jimmy_Raibaud,52,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Nicolas_Samparisi,53,d_Amico_Utensilnord_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Pello_Olaberria,54,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Krisztian_Lovassy,55,Team_Differdange_-_Losch_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Daniel_Diaz,56,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Steven_Tronet,57,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Leo_Vincent,58,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Igor_Boev,59,Gazprom_RusVelo_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),David_Menut,60,HP_BTP_-_Auber93_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Brice_Feillu,61,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Sofiane_Merignat,62,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Mauro_Finetto,63,Delko_Marseille_Provence_KTM_2017
28-05-2017, 2017   »   Tour de Gironde Cycliste International (2.2),nbcoureurs,55,all
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Cedric_Pineau,64,FDJ_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Paul_Ourselin,65,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Julien_Duval,66,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Andrei_Solomennikov,67,Gazprom_RusVelo_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Romain_Guillemois,68,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Cyril_Gautier,69,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Christophe_Riblon,70,AG2R_La_Mondiale_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Anthony_Delaplace,71,Fortuneo_Vital_Concept_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Eneko_Lizarralde,72,Euskadi_Basque_Country_-_Murias__2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jeremy_Cornu,73,Direct_Energie_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Cyril_Lemoine,74,"Cofidis,_Solutions_Credits_2017"
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Emiel_Vermeulen,75,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),nbcoureurs,69,all
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Thibault_Ferasse,76,Equipe_Cycliste_Armee_de_Terre_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Thibault_Guernalec,77,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Ettore_Carlini,78,d_Amico_Utensilnord_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Victor_Lafay,79,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Aurelien_Paret_Peintre,80,France_2017
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Jimmy_Turgis,81,"Cofidis,_Solutions_Credits_2017"
28-05-2017, 2017   »   18th Boucles de l'Aulne - Chateaulin (1.1),Felix_Pouilly,82,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Alexis_Vuillermoz,1,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jonathan_Hivert,2,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Samuel_Dumoulin,3,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Arthur_Vichot,4,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Julien_Simon,5,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Benoit_Cosnefroy,6,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Laurent_Pichon,7,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Kevin_Reza,8,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Thibault_Ferasse,9,Equipe_Cycliste_Armee_de_Terre_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Franck_Bonnamour,10,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Kevin_Le_Cunff,11,HP_BTP_-_Auber93_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Aitor_Gonzalez_Prieto,12,Euskadi_Basque_Country_-_Murias__2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Julien_Loubet,13,Equipe_Cycliste_Armee_de_Terre_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Aurelien_Paret_Peintre,14,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Fabio_Tommassini,15,d_Amico_Utensilnord_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Roman_Maikin,16,Gazprom_RusVelo_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Bryan_Nauleau,17,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Mikel_Bizkarra,18,Euskadi_Basque_Country_-_Murias__2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Daniel_Navarro,19,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Remy_Di_Gregorio,20,Delko_Marseille_Provence_KTM_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Pierre_Latour,21,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Damien_Touze,22,HP_BTP_-_Auber93_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Julien_El_Fares,23,Delko_Marseille_Provence_KTM_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jeremy_Maison,24,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Benat_Txoperena,25,Euskadi_Basque_Country_-_Murias__2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jeremy_Bescond,26,HP_BTP_-_Auber93_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Joeri_Calleeuw,27,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Cyril_Gautier,28,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Steven_Tronet,29,Equipe_Cycliste_Armee_de_Terre_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Pierre_Gouault,30,HP_BTP_-_Auber93_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Julien_Antomarchi,31,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Mauro_Finetto,32,Delko_Marseille_Provence_KTM_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Johan_Le_Bon,33,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),David_Gaudu,34,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jeremy_Leveau,35,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Christophe_Riblon,36,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Federico_Canuti,37,d_Amico_Utensilnord_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Clement_Venturini,38,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Tom_Vermeer,39,Team_Differdange_-_Losch_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Florian_Vachon,40,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Arnaud_Gerard,41,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Victor_Lafay,42,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Thomas_Voeckler,43,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Cyril_Lemoine,44,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Artem_Ovechkin,45,Gazprom_RusVelo_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Sofiane_Merignat,46,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Anthony_Delaplace,47,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Sergey_nikolaev,48,Gazprom_RusVelo_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Guillaume_Bonnafond,49,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Axel_Domont,50,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jimmy_Turgis,51,"Cofidis,_Solutions_Credits_2017"
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Arnaud_Courteille,52,FDJ_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Arnold_Jeannesson,53,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Julien_Duval,54,AG2R_La_Mondiale_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Ryan_Anderson,55,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Nicolas_Samparisi,56,d_Amico_Utensilnord_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Eneko_Lizarralde,57,Euskadi_Basque_Country_-_Murias__2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Fabien_Grellier,58,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Romain_Guillemois,59,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Axel_Journiaux,60,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Brice_Feillu,61,Fortuneo_Vital_Concept_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Artur_Ershov,62,Gazprom_RusVelo_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Simon_Guglielmi,63,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Marlon_Gaillard,64,France_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Lander_Seynaeve,65,Roubaix_Lille_Metropole_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Paul_Ourselin,66,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Jeremy_Cornu,67,Direct_Energie_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Andrei_Solomennikov,68,Gazprom_RusVelo_2017
27-05-2017, 2017   »   Grand Prix de Plumelec-Morbihan  (1.1),Tom_Thill,69,Team_Differdange_-_Losch_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),nbcoureurs,107,all
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Grzegorz_Stepniak,2,Wibatech_7r_Fuji__2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Vitaliy_Buts,4,Kolss_Cycling_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Yuri_Metlushenko,5,Hainan_Jilun_Cycling_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Yegor_Dementyev,8,ISD-Jorbi_Continental_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Elcin_Asadov,9,Synergy_Baku_Cycling_Project_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Andriy_Vasylyuk,11,Kolss_Cycling_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Anton_Ivashkin,14,Minsk_Cycling_Club_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Ismail_Iliasov,17,Synergy_Baku_Cycling_Project_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Maksym_Vasilyev,19,Yunnan_Lvshan_Landscape_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Elgun_Alizada,22,Synergy_Baku_Cycling_Project_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Wojciech_Sykala,25,Wibatech_7r_Fuji__2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Sergey_Vlassenko,26,Vino_Astana_Motors_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Kanstantsin_Klimiankou,28,Minsk_Cycling_Club_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Kanan_Gahramanli,36,Synergy_Baku_Cycling_Project_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Mykhaylo_Kononenko,38,Kolss_Cycling_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Musa_Mikayilzade,40,Synergy_Baku_Cycling_Project_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Alexandr_Ovsyannikov,41,Vino_Astana_Motors_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Artur_Tsvetkov,43,Yunnan_Lvshan_Landscape_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Volodymyr_Gomeniuk,50,Yunnan_Lvshan_Landscape_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Oleksandr_Polivoda,51,Kolss_Cycling_Team_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Stepan_Astafyev,56,Vino_Astana_Motors_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Nikita_Sokolov,64,Vino_Astana_Motors_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Dominik_Oborski,66,Wibatech_7r_Fuji__2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Yauhen_Sobal,69,Minsk_Cycling_Club_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Taras_Voropayev,74,Vino_Astana_Motors_2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Jacek_Morajko,76,Wibatech_7r_Fuji__2017
27-05-2017, 2017   »   Horizon Park Race Maidan  (1.2),Vitaliy_Popkov,78,Yunnan_Lvshan_Landscape_2017
